datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 16:00:00,26.16503,664.0,23.5,0.77361685,0.0,10,20.847243452780006
2023-06-01 16:00:00,25.710380000000043,665.0,24.1,1.8957797,0.0,11,20.48673723752004
2023-06-01 16:00:00,25.976130000000012,615.0,24.6,0.85928226,0.0,12,20.727375649888007
2023-06-01 16:00:00,24.972500000000025,663.0,26.5,1.4207021,0.0,13,20.181276456880017
2023-06-01 16:00:00,24.384550000000047,663.0,27.7,0.84595764,0.0,14,19.86683648219203
2023-06-01 16:00:00,24.64694000000003,663.0,24.8,1.1929433,0.0,15,19.743898417280022
2023-06-01 16:00:00,24.36190000000005,663.0,26.1,0.8216639,0.0,16,19.676087514720038
2023-06-01 17:00:00,26.678250000000048,845.0,23.9,1.4398415,0.0,0,21.40207960220004
2023-06-01 17:00:00,27.097470000000044,847.0,20.2,1.4785783,0.0,1,21.305923128720032
2023-06-01 17:00:00,27.56265000000002,845.0,21.0,1.5900185,0.0,2,21.76338346480001
2023-06-01 17:00:00,28.16088000000002,845.0,19.8,1.5748824,0.0,3,22.09707603980001
2023-06-01 17:00:00,28.03054000000003,846.0,20.0,1.5653358,0.0,4,22.018049416240025
2023-06-01 17:00:00,28.504500000000007,844.0,21.2,0.80491596,0.0,5,22.582509723088002
2023-06-01 17:00:00,29.485100000000045,841.0,20.1,3.0316293,0.0,6,23.100918276240034
2023-06-01 17:00:00,28.857799999999997,844.0,20.8,1.0141598,0.0,7,22.803421248239996
2023-06-01 17:00:00,28.194540000000018,831.0,20.7,1.0683826,0.0,8,22.260748714040016
2023-06-01 17:00:00,28.507300000000043,831.0,21.0,1.4055605,0.0,9,22.52643759840003
2023-06-01 17:00:00,28.502620000000036,834.0,19.4,1.5737517,0.0,10,22.32018082852003
2023-06-01 17:00:00,28.70550000000003,832.0,20.6,2.4380355,0.0,11,22.576763337400024
2023-06-01 17:00:00,28.1721,836.0,20.1,1.8108593,0.0,12,22.12874416924
2023-06-01 17:00:00,28.37115,837.0,18.3,2.056699,0.0,13,22.056222905600002
2023-06-01 17:00:00,27.518370000000004,835.0,22.1,0.9649294,0.0,14,21.893774116160007
2023-06-01 17:00:00,26.958830000000034,833.0,23.0,0.98141456,0.0,15,21.549932986968027
2023-06-01 17:00:00,27.25848000000002,834.0,20.7,0.45646653,0.0,16,21.55126178760402
2023-06-01 17:00:00,26.95428000000004,831.0,22.3,0.7399765,0.0,17,21.478746563680033
2023-06-01 18:00:00,28.510580000000004,965.0,22.9,1.8160547,0.0,0,22.659046109600002
2023-06-01 18:00:00,29.095540000000028,962.0,22.3,1.7250514,0.0,1,23.063383834560014
2023-06-01 18:00:00,29.322750000000042,969.0,19.4,1.3537544,0.0,2,22.901387363320037
2023-06-01 18:00:00,29.78958,968.0,18.5,1.2800009,0.0,3,23.164431992119997
2023-06-01 18:00:00,30.263400000000047,967.0,18.2,1.9370278,0.0,4,23.464171566440037
2023-06-01 18:00:00,30.165220000000033,968.0,18.1,1.9780335,0.0,5,23.370699023240025
2023-06-01 18:00:00,30.64037000000002,966.0,18.2,3.8074963,0.0,6,23.655477092920012
2023-06-01 18:00:00,30.688300000000027,965.0,17.7,5.5685973,0.0,7,23.530193506640014
2023-06-01 18:00:00,30.713000000000022,963.0,17.8,5.217373,0.0,8,23.584756619400014
2023-06-01 18:00:00,30.437520000000006,947.0,18.5,2.86046,0.0,9,23.6085281054
2023-06-01 18:00:00,30.644740000000013,953.0,18.1,3.0392635,4.0,10,23.70481241328001
2023-06-01 18:00:00,30.437520000000006,957.0,16.6,2.6648831,0.0,11,23.369212463120007
2023-06-01 18:00:00,30.112099999999998,957.0,17.9,3.753814,0.0,12,23.214893689
2023-06-01 18:00:00,30.180570000000046,960.0,17.2,2.4527829,0.0,13,23.25199751580003
2023-06-01 18:00:00,30.32513,955.0,16.8,2.5529904,0.0,14,23.314936151399998
2023-06-01 18:00:00,29.838040000000035,959.0,18.7,1.1880307,0.0,15,23.243295063120026
2023-06-01 18:00:00,29.44598000000002,962.0,18.1,1.4653544,0.0,16,22.84042565528001
2023-06-01 18:00:00,29.661249999999995,959.0,16.4,1.0795807,0.0,17,22.824679356959997
2023-06-01 18:00:00,29.232200000000034,954.0,20.6,1.8414497,0.0,18,22.966278759560026
2023-06-01 19:00:00,29.94076000000001,1024.0,19.0,3.1282403,0.0,0,23.15873178764001
2023-06-01 19:00:00,30.483820000000037,1031.0,17.8,4.1054864,0.0,1,23.368196629240032
2023-06-01 19:00:00,30.646360000000016,1030.0,18.3,4.018492,0.0,2,23.56630445056001
2023-06-01 19:00:00,30.880269999999996,1037.0,17.0,3.730766,0.0,3,23.588741704599993
2023-06-01 19:00:00,31.263360000000034,1036.0,16.4,4.237946,0.0,4,23.784933000480027
2023-06-01 19:00:00,31.305139999999994,1037.0,16.0,4.765164,0.0,5,23.734133126999993
2023-06-01 19:00:00,31.364100000000008,1036.0,16.3,4.497671,1.0,6,23.836046550400006
2023-06-01 19:00:00,31.729030000000023,1036.0,16.2,4.9125843,0.0,7,24.084901391160017
2023-06-01 19:00:00,31.733360000000005,1008.0,16.3,5.814221,27.0,8,24.09719551336
2023-06-01 19:00:00,31.787400000000048,1008.0,16.5,5.2489743,27.0,9,24.197862954040033
2023-06-01 19:00:00,31.266230000000007,920.0,16.3,3.8642247,18.0,10,23.945848080240008
2023-06-01 19:00:00,31.669399999999996,977.0,16.1,4.198956,23.0,11,24.157784896599992
2023-06-01 19:00:00,31.666350000000023,1028.0,14.5,3.3136425,1.0,12,23.920847470000016
2023-06-01 19:00:00,31.269600000000025,1029.0,15.7,3.3366916,0.0,13,23.76381334588002
2023-06-01 19:00:00,31.387800000000027,1031.0,14.8,2.7133389,0.0,14,23.772080902720024
2023-06-01 19:00:00,31.429900000000032,1033.0,14.5,3.3345854,0.0,15,23.726982608120025
2023-06-01 19:00:00,31.319420000000036,1028.0,15.2,2.8754845,0.0,16,23.76642443588003
2023-06-01 19:00:00,30.977100000000007,1031.0,16.2,1.6277235,0.0,17,23.693559177200008
2023-06-01 19:00:00,31.089320000000043,1027.0,15.3,1.1598909,0.0,18,23.699783847840035
2023-06-01 20:00:00,31.323180000000036,974.0,16.1,3.314674,9.0,0,23.94143275336003
2023-06-01 20:00:00,31.712300000000027,1038.0,16.2,3.5751102,13.0,1,24.14465252776002
2023-06-01 20:00:00,31.652120000000025,1046.0,15.7,4.6148124,3.0,2,23.95816810800002
2023-06-01 20:00:00,31.87820000000005,1043.0,16.3,4.399104,11.0,3,24.231032165400038
2023-06-01 20:00:00,32.13143000000002,1046.0,14.8,4.3940916,9.0,4,24.226958277360016
2023-06-01 20:00:00,32.33062000000001,1039.0,14.5,4.628448,17.0,5,24.342200728200005
2023-06-01 20:00:00,32.30068,987.0,14.5,5.0740256,26.0,6,24.377341193880007
2023-06-01 20:00:00,32.07370000000003,973.0,15.3,5.359616,14.0,7,24.307787033000025
2023-06-01 20:00:00,32.36590000000001,1012.0,14.6,5.518876,17.0,8,24.378523633600008
2023-06-01 20:00:00,30.904800000000023,363.0,15.1,6.483692,94.0,9,22.372780926200015
2023-06-01 20:00:00,32.10820000000001,955.0,15.8,5.833496,25.0,10,24.394162019000003
2023-06-01 20:00:00,32.29208,1019.0,14.8,4.207833,1.0,11,24.410995204679992
2023-06-01 20:00:00,32.32680000000005,985.0,14.9,5.039572,22.0,12,24.455068571000034
2023-06-01 20:00:00,32.441130000000044,1036.0,13.8,3.857429,6.0,13,24.385227513680032
2023-06-01 20:00:00,32.02200000000005,1042.0,13.1,2.7966156,0.0,14,24.018220583680037
2023-06-01 20:00:00,32.43990000000002,1039.0,13.0,4.078837,4.0,15,24.260399430600017
2023-06-01 20:00:00,32.25546000000003,1037.0,14.1,3.5952806,0.0,16,24.29392131580002
2023-06-01 20:00:00,32.316460000000006,1039.0,13.3,3.3785417,3.0,17,24.24457135832
2023-06-01 20:00:00,32.21664000000004,1035.0,13.5,5.7057414,1.0,18,24.06783461572003
2023-06-01 21:00:00,31.144100000000037,107.0,16.3,4.753312,100.0,0,21.410038544200027
2023-06-01 21:00:00,31.49490000000003,529.0,15.2,4.680367,100.0,1,23.53859971220002
2023-06-01 21:00:00,32.41476,870.0,13.9,5.0820417,22.0,2,24.48500279364
2023-06-01 21:00:00,32.62450000000001,955.0,14.0,5.1025596,32.0,3,24.600477725880005
2023-06-01 21:00:00,32.43475000000001,957.0,14.5,5.5065994,26.0,4,24.494010186320004
2023-06-01 21:00:00,32.83000000000004,961.0,13.1,5.8133044,33.0,5,24.592655951320033
2023-06-01 21:00:00,33.00010000000003,983.0,13.2,5.387777,100.0,6,24.734626537000025
2023-06-01 21:00:00,32.199550000000045,899.0,14.4,6.270711,9.0,7,24.302980302200037
2023-06-01 21:00:00,32.223630000000014,889.0,13.6,5.706085,6.0,8,24.25408298556001
2023-06-01 21:00:00,32.0256,629.0,13.4,5.6638656,13.0,9,23.894515527479992
2023-06-01 21:00:00,30.582060000000013,202.0,14.6,6.0603566,98.0,10,21.270070256400015
2023-06-01 21:00:00,32.62582000000003,988.0,14.1,5.8182425,3.0,11,24.533068282040027
2023-06-01 21:00:00,31.149380000000008,690.0,16.8,9.357463,0.0,12,23.53945370168
2023-06-01 21:00:00,31.04684000000003,670.0,16.5,9.902551,3.0,13,23.361030934000027
2023-06-01 21:00:00,28.858330000000024,42.0,17.9,10.350061,0.0,14,19.04463570524002
2023-06-01 21:00:00,30.399620000000027,582.0,17.7,10.406398,0.0,15,22.80832142648002
2023-06-01 21:00:00,32.92773,988.0,11.8,4.4990635,0.0,16,24.53569677468
2023-06-01 21:00:00,32.841030000000046,984.0,13.3,4.6793694,11.0,17,24.664084769400034
2023-06-01 21:00:00,32.72048000000001,988.0,12.4,4.6054997,0.0,18,24.44990514900001
2023-06-01 22:00:00,31.30654000000004,242.0,17.8,5.066889,0.0,0,22.52631142424003
2023-06-01 22:00:00,31.32824000000005,807.0,17.1,7.2967286,17.0,1,23.92949651076004
2023-06-01 22:00:00,31.623379999999997,679.0,15.7,5.1946044,78.0,2,23.99131232404
2023-06-01 22:00:00,31.893670000000043,846.0,14.8,7.89971,14.0,3,24.041977068720026
2023-06-01 22:00:00,32.1311,528.0,13.0,4.8215027,35.0,4,23.73487841356
2023-06-01 22:00:00,32.41990000000004,823.0,13.0,5.518005,21.0,5,24.349704765000034
2023-06-01 22:00:00,33.06994000000003,861.0,12.2,5.1530166,6.0,6,24.763776096040026
2023-06-01 22:00:00,32.45757000000003,738.0,12.6,5.5135193,51.0,7,24.28323885348002
2023-06-01 22:00:00,31.954250000000002,529.0,13.4,5.9045424,0.0,8,23.59131538172
2023-06-01 22:00:00,32.52496000000002,849.0,12.5,5.4027004,2.0,9,24.37131302012002
2023-06-01 22:00:00,32.10250000000002,611.0,12.7,5.1867986,0.0,10,23.85410693308001
2023-06-01 22:00:00,31.39282000000003,360.0,13.7,4.7664413,48.0,11,22.65755342892002
2023-06-01 22:00:00,31.859500000000025,451.0,14.2,5.0040984,6.0,12,23.42787102252002
2023-06-01 22:00:00,31.44586000000004,872.0,16.8,10.121634,0.0,13,23.819375855360033
2023-06-01 22:00:00,31.145140000000026,850.0,15.8,12.114929,0.0,14,23.34625364024002
