datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 22:00:00,20.956170000000043,64.0,83.0,11.274711,46.0,3,19.345959370000045
2023-06-01 22:00:00,22.193600000000004,111.0,71.7,9.821503,1.0,4,19.804189101800002
2023-06-01 22:00:00,21.91990000000004,288.0,85.0,7.768005,24.0,5,22.03861198600004
2023-06-01 22:00:00,27.13244000000003,324.0,68.8,4.2155166,4.0,6,25.651314884720026
2023-06-01 22:00:00,27.582570000000032,517.0,70.6,3.2635193,6.0,7,27.07014464368003
2023-06-01 22:00:00,27.766750000000002,475.0,66.7,4.4670424,43.0,8,26.582441596720003
2023-06-01 22:00:00,22.96246000000002,438.0,76.6,5.8402004,2.0,9,22.943136882240022
2023-06-01 22:00:00,20.66500000000002,198.0,83.6,9.061798,0.0,10,20.107564006400022
2023-06-01 22:00:00,22.83032000000003,351.0,82.1,5.2664413,7.0,11,23.071585074880026
2023-06-01 22:00:00,20.484500000000025,223.0,85.4,3.1915987,0.0,12,20.58410879736003
2023-06-01 22:00:00,28.38336000000004,354.0,55.5,5.6216335,0.0,13,25.27778047340004
2023-06-01 22:00:00,21.145140000000026,101.0,80.1,10.302429,0.0,14,19.552831089080023
2023-06-01 22:00:00,22.300900000000013,6.0,80.1,8.92539,0.0,15,20.073921242800015
2023-06-01 22:00:00,22.714170000000024,82.0,75.4,9.732583,0.0,16,20.489221314960027
2023-06-01 22:00:00,25.630030000000033,388.0,74.9,4.434363,8.0,17,25.19732207964003
2023-06-01 22:00:00,23.009029999999996,21.0,73.0,6.196181,0.0,18,20.28600969459999
2023-06-01 23:00:00,20.803830000000005,3.2,88.4,1.939284,2.0,0,19.816433171760007
2023-06-01 23:00:00,22.154800000000023,258.0,80.9,2.6767552,1.0,1,21.98828154896002
2023-06-01 23:00:00,22.956600000000037,265.7,67.4,6.954897,0.0,2,21.15274351947003
2023-06-01 23:00:00,20.274470000000008,80.8,87.5,5.7760825,0.0,3,19.54583480352001
2023-06-01 23:00:00,23.597200000000043,273.1,67.5,3.9834583,0.0,4,21.96846769447004
2023-06-01 23:00:00,22.52618000000001,216.4,75.7,5.24449,0.0,5,21.43856643320001
2023-06-01 23:00:00,22.407399999999996,151.0,77.8,6.7973366,0.0,6,21.063339691879996
2023-06-01 23:00:00,27.491750000000025,403.7,68.2,3.6083052,2.0,7,26.29465744923002
2023-06-01 23:00:00,27.439970000000017,322.5,72.2,4.346837,16.0,8,26.32419412763001
2023-06-01 23:00:00,26.279719999999998,268.1,71.3,4.526547,4.0,9,24.845735927950003
2023-06-01 23:00:00,22.299650000000042,371.7,85.3,6.264947,4.0,10,22.91479852927004
2023-06-01 23:00:00,21.579030000000046,207.8,83.9,4.7254343,1.0,11,21.33720872180005
2023-06-01 23:00:00,22.96356000000003,350.7,79.4,4.230082,2.0,12,22.97738700555003
2023-06-01 23:00:00,20.553160000000048,189.0,90.2,4.6037807,20.0,13,20.843300240400048
2023-06-01 23:00:00,27.351920000000007,195.1,59.5,5.4298816,0.0,14,24.019503759710005
2023-06-01 23:00:00,22.39092000000005,171.6,81.6,6.6508183,0.0,15,21.57310110956005
2023-06-01 23:00:00,22.49440000000004,145.1,80.1,5.4710746,0.0,16,21.423012514110045
2023-06-01 23:00:00,23.69897000000003,93.4,72.8,2.4934912,0.0,17,21.644528837160024
2023-06-01 23:00:00,25.323480000000018,308.0,75.1,4.103636,0.0,18,24.590363148960016
2023-06-02 00:00:00,21.384450000000015,11.0,86.0,2.1279886,2.0,0,20.201570489080016
