datetime,ta,GHI,rh,va,cloud,forecast,WBGT
2023-06-01 23:00:00,31.77618000000001,447.4,41.4,3.24449,0.0,5,26.99220699452001
2023-06-01 23:00:00,31.969899999999996,469.4,40.4,3.3598363,0.0,6,27.096364834320003
2023-06-01 23:00:00,31.554250000000025,326.3,40.7,3.8583052,0.0,7,26.180780188230024
2023-06-01 23:00:00,31.752470000000017,328.5,40.9,3.2218368,22.0,8,26.422655748950014
2023-06-01 23:00:00,32.40472,437.8,37.3,3.276547,5.0,9,26.95262649124
2023-06-01 23:00:00,32.17465000000004,435.0,37.8,3.514947,4.0,10,26.80030862500003
2023-06-01 23:00:00,32.141530000000046,429.8,37.1,3.3504345,6.0,11,26.67071644628004
2023-06-01 23:00:00,31.90106000000003,435.6,38.8,3.6675818,9.0,12,26.693033595280024
2023-06-01 23:00:00,31.990660000000048,433.4,38.5,3.291280746459961,3.0,13,26.743271791582536
2023-06-01 23:00:00,31.976920000000007,420.9,39.5,3.3673816,4.0,14,26.811473442110007
2023-06-01 23:00:00,31.89092000000005,421.5,40.6,3.2133183,2.0,15,26.892998367830046
2023-06-01 23:00:00,31.80690000000004,412.0,40.8,3.0335746,6.0,16,26.821322463280033
2023-06-01 23:00:00,31.76147000000003,423.5,42.4,3.2434912,5.0,17,27.022575127870027
2023-06-01 23:00:00,31.573480000000018,395.4,43.8,2.853636,13.0,18,26.955627552760017
